model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
ar,3,pooled,all_months,acc,0.2685776543602237,0.1871412023660992,0.34218892754983377,0.039100245569657216,1000
ar,3,pooled,all_months,msss_vs_climatology,0.03942943966812107,0.02513155636816145,0.05426028076481621,0.007257590941041579,1000
ar,3,pooled,all_months,msss_vs_persistence,0.4593938575474369,0.3881904635321589,0.5179380699405791,0.03256756518138386,1000
ridge,3,pooled,all_months,mae,0.8313643920038585,0.7745274431474201,0.8829339470100748,0.02698636040403359,1000
ridge,3,pooled,all_months,rmse,0.9971965872340134,0.9353721236614793,1.052970059395427,0.029204502815321064,1000
ridge,3,pooled,all_months,pearson_r,-0.022725862744981888,-0.12662005791862657,0.0628720654849504,0.04875831208417078,1000
ridge,3,pooled,all_months,acc,0.06578391079037714,-0.030300968626407642,0.14859327695207422,0.046357960736916726,1000
ridge,3,pooled,all_months,msss_vs_climatology,-0.012323750607184047,-0.04632464771878814,0.019679999011432,0.017206086994820003,1000
ridge,3,pooled,all_months,msss_vs_persistence,0.4302673220176786,0.34500706315799723,0.4987405089802678,0.03946653797177731,1000
lasso,3,pooled,all_months,mae,0.8112693713652676,0.7570563275198531,0.8637783074361953,0.026508671909601853,1000
lasso,3,pooled,all_months,rmse,0.9782270309626747,0.9183014661325566,1.0340436871656455,0.029377436515757114,1000
lasso,3,pooled,all_months,pearson_r,-0.09363869753238882,-0.18757622308507482,0.018660287781850242,0.05198783246627671,1000
lasso,3,pooled,all_months,acc,0.19998407316983416,0.10138757465030404,0.2994104561403034,0.05095474427125184,1000
lasso,3,pooled,all_months,msss_vs_climatology,0.02582455676045481,0.012652134101814275,0.0365777190615745,0.006220585154586818,1000
lasso,3,pooled,all_months,msss_vs_persistence,0.45173707149655984,0.369390491937745,0.5181800591194539,0.036975568467728766,1000
elasticnet,3,pooled,all_months,mae,0.8126315395333126,0.7592734887612161,0.8631657170285013,0.025863637391217338,1000
elasticnet,3,pooled,all_months,rmse,0.9783085521899129,0.9192153845703918,1.0323893960375965,0.02852266385195656,1000
elasticnet,3,pooled,all_months,pearson_r,-0.06447796909443745,-0.17811752013373688,0.06043190768754263,0.05989580624358127,1000
elasticnet,3,pooled,all_months,acc,0.18825652657129852,0.08929700614626973,0.285423122681539,0.050400107888787044,1000
elasticnet,3,pooled,all_months,msss_vs_climatology,0.025662182824227053,0.009312976984188346,0.04133741544533941,0.00801845177877464,1000
elasticnet,3,pooled,all_months,msss_vs_persistence,0.45164568794711124,0.36912088992681835,0.5163458821119044,0.03670829024523495,1000
rf,3,pooled,all_months,mae,0.8226729904488935,0.7678048682593094,0.8767451565342222,0.028506631010465893,1000
rf,3,pooled,all_months,rmse,0.9977942993506166,0.9357589369026382,1.0573111399069801,0.03226478480970458,1000
rf,3,pooled,all_months,pearson_r,0.039032247052138834,-0.08016172301744909,0.13369815391500092,0.053826404979457836,1000
rf,3,pooled,all_months,acc,0.09810230714256042,-0.013834524430330017,0.18206654247197493,0.04883509762987109,1000
rf,3,pooled,all_months,msss_vs_climatology,-0.013537672754649899,-0.07749012154734755,0.039367774227930405,0.02987036618094571,1000
rf,3,pooled,all_months,msss_vs_persistence,0.4295841303850385,0.340273522849427,0.5023571405801842,0.04063589481874764,1000
