model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
ols,1,pooled,winter_only,msss_vs_persistence,0.39428880927986487,0.25320140835007116,0.5049833031462017,0.06584550636657988,1000
ridge,1,pooled,winter_only,mae,0.4434534489296252,0.4049362800039781,0.48168467266724097,0.020531835772771415,1000
ridge,1,pooled,winter_only,rmse,0.5462862614923008,0.49890500803021803,0.5900145111883777,0.02415372148394105,1000
ridge,1,pooled,winter_only,pearson_r,0.817156453313283,0.7597325684618678,0.858481356268742,0.02526184831662492,1000
ridge,1,pooled,winter_only,acc,0.820925448661966,0.7658593190589432,0.8609370810099157,0.02429572475906661,1000
ridge,1,pooled,winter_only,msss_vs_climatology,0.6980611677202346,0.6190153332554896,0.757787266984427,0.03527258214724904,1000
ridge,1,pooled,winter_only,msss_vs_persistence,0.4075240856493647,0.2807198171700836,0.50780318745065,0.060528103527799006,1000
lasso,1,pooled,winter_only,mae,0.4410918059623933,0.4044220333176561,0.47296718581036484,0.018319688659441134,1000
lasso,1,pooled,winter_only,rmse,0.5407432912595802,0.49695515821082165,0.5781025635729974,0.021512037886807705,1000
lasso,1,pooled,winter_only,pearson_r,0.8210534366500206,0.7685907776555683,0.8611362785855875,0.023660758608772203,1000
lasso,1,pooled,winter_only,acc,0.8248624102371851,0.773223202404332,0.8635244049079402,0.02277639865266962,1000
lasso,1,pooled,winter_only,msss_vs_climatology,0.7041574113037402,0.6333232880857689,0.7599461537126947,0.03350461049123367,1000
lasso,1,pooled,winter_only,msss_vs_persistence,0.41948636775786474,0.30610290698416726,0.5131583007820494,0.052898973991442805,1000
elasticnet,1,pooled,winter_only,mae,0.44570222348942734,0.406964300790466,0.47984528306037705,0.018900097557753754,1000
elasticnet,1,pooled,winter_only,rmse,0.5459586267547591,0.5016394891634116,0.5842662546287763,0.021928041225617267,1000
elasticnet,1,pooled,winter_only,pearson_r,0.8194496387567232,0.7669766588261198,0.8590405561461356,0.02372841947575084,1000
elasticnet,1,pooled,winter_only,acc,0.823443048231907,0.7719705693236051,0.8620305959793219,0.022796084832250093,1000
elasticnet,1,pooled,winter_only,msss_vs_climatology,0.6984232342474386,0.6281962034860763,0.7550273479938683,0.03345028875564789,1000
elasticnet,1,pooled,winter_only,msss_vs_persistence,0.4082345464242879,0.2880382537159467,0.5065271018330069,0.05672844490475415,1000
rf,1,pooled,winter_only,mae,0.5086638887768017,0.4641414840036554,0.5517675781814758,0.022684914087963196,1000
rf,1,pooled,winter_only,rmse,0.6160014555036463,0.5657278158243844,0.66042047044408,0.024526137993787733,1000
